	Unnamed: 0	onset	duration	trial_type
8472	8472	3.13	0.1100000000000003	{'kind': 'word', 'word': 'la'}
8473	8473	3.3	0.48	{'kind': 'word', 'word': 'sixième'}
8474	8474	3.9	0.5299999999999998	{'kind': 'word', 'word': 'planète'}
8475	8475	4.61	0.1999999999999993	{'kind': 'word', 'word': 'était'}
8476	8476	4.87	0.2199999999999997	{'kind': 'word', 'word': 'une'}
8477	8477	5.09	0.5	{'kind': 'word', 'word': 'planète'}
8478	8478	5.59	0.3600000000000003	{'kind': 'word', 'word': 'dix'}
8479	8479	5.95	0.3599999999999994	{'kind': 'word', 'word': 'fois'}
8480	8480	6.31	0.2700000000000004	{'kind': 'word', 'word': 'plus'}
8481	8481	6.58	0.5800000000000001	{'kind': 'word', 'word': 'vaste'}
8482	8482	7.72	0.2000000000000001	{'kind': 'word', 'word': 'Elle'}
8483	8483	7.92	0.3000000000000007	{'kind': 'word', 'word': 'était'}
8484	8484	8.22	0.4399999999999995	{'kind': 'word', 'word': 'habitée'}
8485	8485	8.66	0.1600000000000001	{'kind': 'word', 'word': 'par'}
8486	8486	8.82	0.1699999999999999	{'kind': 'word', 'word': 'un'}
8487	8487	8.99	0.1899999999999995	{'kind': 'word', 'word': 'vieux'}
8488	8488	9.18	0.5500000000000007	{'kind': 'word', 'word': 'monsieur'}
8489	8489	9.89	0.1699999999999999	{'kind': 'word', 'word': 'qui'}
8490	8490	10.06	0.5199999999999996	{'kind': 'word', 'word': 'écrivait'}
8491	8491	10.58	0.1199999999999992	{'kind': 'word', 'word': 'd'}
8492	8492	10.7	0.8300000000000001	{'kind': 'word', 'word': 'énormes'}
8493	8493	11.53	0.5300000000000011	{'kind': 'word', 'word': 'livres'}
8494	8494	13.03	0.2900000000000009	{'kind': 'word', 'word': '«Tiens'}
8495	8495	13.64	0.2899999999999991	{'kind': 'word', 'word': 'voilà'}
8496	8496	13.93	0.0300000000000011	{'kind': 'word', 'word': 'un'}
8497	8497	14.1	0.8900000000000006	{'kind': 'word', 'word': 'explorateur'}
8498	8498	15.49	0.1400000000000005	{'kind': 'word', 'word': 's'}
8499	8499	15.63	0.3599999999999994	{'kind': 'word', 'word': 'écria'}
8500	8500	15.99	0.2400000000000002	{'kind': 'word', 'word': '-t'}
8501	8501	16.23	0.1900000000000012	{'kind': 'word', 'word': '-il'}
8502	8502	16.51	0.2299999999999968	{'kind': 'word', 'word': 'quand'}
8503	8503	16.74	0.120000000000001	{'kind': 'word', 'word': 'il'}
8504	8504	16.86	0.4100000000000001	{'kind': 'word', 'word': 'aperçut'}
8505	8505	17.27	0.120000000000001	{'kind': 'word', 'word': 'le'}
8506	8506	17.39	0.3099999999999987	{'kind': 'word', 'word': 'petit'}
8507	8507	17.7	0.6099999999999994	{'kind': 'word', 'word': 'prince'}
8508	8508	19.22	0.1400000000000005	{'kind': 'word', 'word': 'Le'}
8509	8509	19.36	0.3200000000000003	{'kind': 'word', 'word': 'petit'}
8510	8510	19.68	0.4699999999999988	{'kind': 'word', 'word': 'prince'}
8511	8511	20.15	0.0200000000000031	{'kind': 'word', 'word': 's'}
8512	8512	20.17	0.3499999999999978	{'kind': 'word', 'word': 'assit'}
8513	8513	20.52	0.1500000000000021	{'kind': 'word', 'word': 'sur'}
8514	8514	20.67	0.1599999999999966	{'kind': 'word', 'word': 'la'}
8515	8515	20.83	0.4300000000000032	{'kind': 'word', 'word': 'table'}
8516	8516	21.43	0.0899999999999998	{'kind': 'word', 'word': 'et'}
8517	8517	21.52	0.4600000000000008	{'kind': 'word', 'word': 'souffla'}
8518	8518	21.98	0.259999999999998	{'kind': 'word', 'word': 'un'}
8519	8519	22.24	0.2700000000000031	{'kind': 'word', 'word': 'peu'}
8520	8520	23.04	0.1900000000000012	{'kind': 'word', 'word': 'Il'}
8521	8521	23.23	0.25	{'kind': 'word', 'word': 'avait'}
8522	8522	23.48	0.4199999999999981	{'kind': 'word', 'word': 'déjà'}
8523	8523	24.07	0.2800000000000011	{'kind': 'word', 'word': 'tant'}
8524	8524	24.35	0.629999999999999	{'kind': 'word', 'word': 'voyagé'}
8525	8525	25.74	0.0899999999999998	{'kind': 'word', 'word': '«D'}
8526	8526	25.83	0.1300000000000025	{'kind': 'word', 'word': 'où'}
8527	8527	25.96	0.2100000000000008	{'kind': 'word', 'word': 'viens'}
8528	8528	26.17	0.3999999999999986	{'kind': 'word', 'word': '-tu'}
8529	8529	26.86	0.2199999999999988	{'kind': 'word', 'word': 'lui'}
8530	8530	27.08	0.1600000000000001	{'kind': 'word', 'word': 'dit'}
8531	8531	27.24	0.120000000000001	{'kind': 'word', 'word': 'le'}
8532	8532	27.36	0.1799999999999997	{'kind': 'word', 'word': 'vieux'}
8533	8533	27.54	0.4800000000000004	{'kind': 'word', 'word': 'monsieur'}
8534	8534	29.01	0.1999999999999993	{'kind': 'word', 'word': 'Quel'}
8535	8535	29.21	0.0899999999999998	{'kind': 'word', 'word': 'est'}
8536	8536	29.3	0.1600000000000001	{'kind': 'word', 'word': 'ce'}
8537	8537	29.46	0.2199999999999988	{'kind': 'word', 'word': 'gros'}
8538	8538	29.68	0.4299999999999997	{'kind': 'word', 'word': 'livre'}
8539	8539	30.38	0.2200000000000024	{'kind': 'word', 'word': 'dit'}
8540	8540	30.6	0.0799999999999983	{'kind': 'word', 'word': 'le'}
8541	8541	30.68	0.2800000000000011	{'kind': 'word', 'word': 'petit'}
8542	8542	30.96	0.5500000000000007	{'kind': 'word', 'word': 'prince'}
8543	8543	31.86	0.1499999999999985	{'kind': 'word', 'word': 'Que'}
8544	8544	32.01	0.240000000000002	{'kind': 'word', 'word': 'faites'}
8545	8545	32.25	0.25	{'kind': 'word', 'word': '-vous'}
8546	8546	32.5	0.4699999999999988	{'kind': 'word', 'word': 'ici'}
8547	8547	33.98	0.0700000000000002	{'kind': 'word', 'word': 'Je'}
8548	8548	34.05	0.2900000000000062	{'kind': 'word', 'word': 'suis'}
8549	8549	34.34	0.8599999999999994	{'kind': 'word', 'word': 'géographe'}
8550	8550	35.61	0.3400000000000034	{'kind': 'word', 'word': 'dit'}
8551	8551	35.95	0.1099999999999994	{'kind': 'word', 'word': 'le'}
