word	onset	duration	trial_type
La	0.7	0.3	{'kind': 'word', 'word': 'La'}
sixième	1.0499999999999998	0.3	{'kind': 'word', 'word': 'sixième'}
planète	1.3999999999999997	0.3	{'kind': 'word', 'word': 'planète'}
était	1.7499999999999996	0.3	{'kind': 'word', 'word': 'était'}
une	2.1	0.3	{'kind': 'word', 'word': 'une'}
planète	2.4499999999999997	0.3	{'kind': 'word', 'word': 'planète'}
dix	2.799999999999999	0.3	{'kind': 'word', 'word': 'dix'}
fois	3.1499999999999995	0.3	{'kind': 'word', 'word': 'fois'}
plus	3.499999999999999	0.3	{'kind': 'word', 'word': 'plus'}
vaste.	3.849999999999999	0.3	{'kind': 'word', 'word': 'vaste'}
Elle	4.199999999999998	0.3	{'kind': 'word', 'word': 'Elle'}
était	4.549999999999999	0.3	{'kind': 'word', 'word': 'était'}
habitée	4.899999999999999	0.3	{'kind': 'word', 'word': 'habitée'}
par	5.249999999999998	0.3	{'kind': 'word', 'word': 'par'}
un	5.599999999999999	0.3	{'kind': 'word', 'word': 'un'}
vieux	5.949999999999998	0.3	{'kind': 'word', 'word': 'vieux'}
monsieur	6.299999999999998	0.3	{'kind': 'word', 'word': 'monsieur'}
qui	6.649999999999998	0.3	{'kind': 'word', 'word': 'qui'}
écrivait	6.999999999999997	0.3	{'kind': 'word', 'word': 'écrivait'}
d'énormes	7.349999999999998	0.3	{'kind': 'word', 'word': 'dénormes'}
livres.	7.699999999999997	0.3	{'kind': 'word', 'word': 'livres'}
«tiens!	8.049999999999997	0.3	{'kind': 'word', 'word': '«tiens'}
Voilà	8.399999999999997	0.3	{'kind': 'word', 'word': 'Voilà'}
un	8.749999999999996	0.3	{'kind': 'word', 'word': 'un'}
explorateur!»	9.099999999999996	0.3	{'kind': 'word', 'word': 'explorateur»'}
S'écria-t-il,	9.449999999999996	0.3	{'kind': 'word', 'word': 'Sécriatil'}
quand	9.799999999999995	0.3	{'kind': 'word', 'word': 'quand'}
il	10.149999999999997	0.3	{'kind': 'word', 'word': 'il'}
aperçut	10.499999999999996	0.3	{'kind': 'word', 'word': 'aperçut'}
le	10.849999999999996	0.3	{'kind': 'word', 'word': 'le'}
petit	11.199999999999996	0.3	{'kind': 'word', 'word': 'petit'}
